match_id,game_id,game_number,state,start_time,league,blue_team,red_team,blue_name,red_name
113503233403361001,113503233403361005,4,completed,2025-09-07T09:30:00Z,LCP,MVK,DFM,MVK Esports,DetonatioN FocusMe
113503233403361001,113503233403361006,5,unneeded,2025-09-07T09:30:00Z,LCP,MVK,DFM,MVK Esports,DetonatioN FocusMe
113487569888189681,113487569888189682,1,completed,2025-09-07T15:00:00Z,LEC,KC,G2,Karmine Corp,G2 Esports
113487569888189681,113487569888189683,2,completed,2025-09-07T15:00:00Z,LEC,KC,G2,Karmine Corp,G2 Esports
113487569888189681,113487569888189684,3,completed,2025-09-07T15:00:00Z,LEC,KC,G2,Karmine Corp,G2 Esports
113487569888189681,113487569888189685,4,completed,2025-09-07T15:00:00Z,LEC,KC,G2,Karmine Corp,G2 Esports
113487569888189681,113487569888189686,5,unneeded,2025-09-07T15:00:00Z,LEC,KC,G2,Karmine Corp,G2 Esports
114692101032636011,114692101032636012,1,completed,2025-09-08T06:00:00Z,LPL,AL,WBG,Anyone's Legend,WeiboGaming
114692101032636011,114692101032636013,2,completed,2025-09-08T06:00:00Z,LPL,AL,WBG,Anyone's Legend,WeiboGaming
114692101032636011,114692101032636014,3,completed,2025-09-08T06:00:00Z,LPL,AL,WBG,Anyone's Legend,WeiboGaming
114692101032636011,114692101032636015,4,completed,2025-09-08T06:00:00Z,LPL,AL,WBG,Anyone's Legend,WeiboGaming
114692101032636011,114692101032636016,5,completed,2025-09-08T06:00:00Z,LPL,AL,WBG,Anyone's Legend,WeiboGaming
114692101032636005,114692101032636006,1,completed,2025-09-08T09:00:00Z,LPL,TES,NIP,TOP ESPORTS,Shenzhen NINJAS IN PYJAMAS
114692101032636005,114692101032636007,2,completed,2025-09-08T09:00:00Z,LPL,TES,NIP,TOP ESPORTS,Shenzhen NINJAS IN PYJAMAS
114692101032636005,114692101032636008,3,completed,2025-09-08T09:00:00Z,LPL,TES,NIP,TOP ESPORTS,Shenzhen NINJAS IN PYJAMAS
114692101032636005,114692101032636009,4,completed,2025-09-08T09:00:00Z,LPL,TES,NIP,TOP ESPORTS,Shenzhen NINJAS IN PYJAMAS
114692101032636005,114692101032636010,5,unneeded,2025-09-08T09:00:00Z,LPL,TES,NIP,TOP ESPORTS,Shenzhen NINJAS IN PYJAMAS
113487569888189675,113487569888189676,1,completed,2025-09-08T15:00:00Z,LEC,MKOI,FNC,Movistar KOI,Fnatic
113487569888189675,113487569888189677,2,completed,2025-09-08T15:00:00Z,LEC,MKOI,FNC,Movistar KOI,Fnatic
113487569888189675,113487569888189678,3,completed,2025-09-08T15:00:00Z,LEC,MKOI,FNC,Movistar KOI,Fnatic
113487569888189675,113487569888189679,4,completed,2025-09-08T15:00:00Z,LEC,MKOI,FNC,Movistar KOI,Fnatic
113487569888189675,113487569888189680,5,completed,2025-09-08T15:00:00Z,LEC,MKOI,FNC,Movistar KOI,Fnatic
114692101032636035,114692101032636036,1,completed,2025-09-09T09:00:00Z,LPL,BLG,IG,BILIBILI GAMING,Invictus Gaming
114692101032636035,114692101032636037,2,completed,2025-09-09T09:00:00Z,LPL,BLG,IG,BILIBILI GAMING,Invictus Gaming
114692101032636035,114692101032636038,3,completed,2025-09-09T09:00:00Z,LPL,BLG,IG,BILIBILI GAMING,Invictus Gaming
114692101032636035,114692101032636039,4,completed,2025-09-09T09:00:00Z,LPL,BLG,IG,BILIBILI GAMING,Invictus Gaming
114692101032636035,114692101032636040,5,unneeded,2025-09-09T09:00:00Z,LPL,BLG,IG,BILIBILI GAMING,Invictus Gaming
113503500599535516,113503500599535517,1,completed,2025-09-10T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535516,113503500599535518,2,completed,2025-09-10T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535516,113503500599535519,3,completed,2025-09-10T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535516,113503500599535520,4,completed,2025-09-10T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535516,113503500599535521,5,completed,2025-09-10T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
114692101032636029,114692101032636030,1,completed,2025-09-10T09:00:00Z,LPL,TES,WBG,TOP ESPORTS,WeiboGaming
114692101032636029,114692101032636031,2,completed,2025-09-10T09:00:00Z,LPL,TES,WBG,TOP ESPORTS,WeiboGaming
114692101032636029,114692101032636032,3,completed,2025-09-10T09:00:00Z,LPL,TES,WBG,TOP ESPORTS,WeiboGaming
114692101032636029,114692101032636033,4,completed,2025-09-10T09:00:00Z,LPL,TES,WBG,TOP ESPORTS,WeiboGaming
114692101032636029,114692101032636034,5,unneeded,2025-09-10T09:00:00Z,LPL,TES,WBG,TOP ESPORTS,WeiboGaming
113503500599535522,113503500599535523,1,completed,2025-09-11T08:00:00Z,LCK,KT,BFX,kt Rolster,BNK FEARX
113503500599535522,113503500599535524,2,completed,2025-09-11T08:00:00Z,LCK,KT,BFX,kt Rolster,BNK FEARX
113503500599535522,113503500599535525,3,completed,2025-09-11T08:00:00Z,LCK,KT,BFX,kt Rolster,BNK FEARX
113503500599535522,113503500599535526,4,completed,2025-09-11T08:00:00Z,LCK,KT,BFX,kt Rolster,BNK FEARX
113503500599535522,113503500599535527,5,unneeded,2025-09-11T08:00:00Z,LCK,KT,BFX,kt Rolster,BNK FEARX
114692101032636047,114692101032636048,1,completed,2025-09-11T09:00:00Z,LPL,EDG,JDG,EDWARD GAMING,Beijing JDG Esports
114692101032636047,114692101032636049,2,completed,2025-09-11T09:00:00Z,LPL,EDG,JDG,EDWARD GAMING,Beijing JDG Esports
114692101032636047,114692101032636050,3,completed,2025-09-11T09:00:00Z,LPL,EDG,JDG,EDWARD GAMING,Beijing JDG Esports
114692101032636047,114692101032636051,4,completed,2025-09-11T09:00:00Z,LPL,EDG,JDG,EDWARD GAMING,Beijing JDG Esports
114692101032636047,114692101032636052,5,completed,2025-09-11T09:00:00Z,LPL,EDG,JDG,EDWARD GAMING,Beijing JDG Esports
114692101032636041,114692101032636042,1,completed,2025-09-12T09:00:00Z,LPL,AL,NIP,Anyone's Legend,Shenzhen NINJAS IN PYJAMAS
114692101032636041,114692101032636043,2,completed,2025-09-12T09:00:00Z,LPL,AL,NIP,Anyone's Legend,Shenzhen NINJAS IN PYJAMAS
114692101032636041,114692101032636044,3,completed,2025-09-12T09:00:00Z,LPL,AL,NIP,Anyone's Legend,Shenzhen NINJAS IN PYJAMAS
114692101032636041,114692101032636045,4,completed,2025-09-12T09:00:00Z,LPL,AL,NIP,Anyone's Legend,Shenzhen NINJAS IN PYJAMAS
114692101032636041,114692101032636046,5,unneeded,2025-09-12T09:00:00Z,LPL,AL,NIP,Anyone's Legend,Shenzhen NINJAS IN PYJAMAS
113503233403361021,113503233403361022,1,completed,2025-09-12T09:30:00Z,LCP,MVK,TSW,MVK Esports,Team Secret Whales
113503233403361021,113503233403361023,2,completed,2025-09-12T09:30:00Z,LCP,MVK,TSW,MVK Esports,Team Secret Whales
113503233403361021,113503233403361024,3,completed,2025-09-12T09:30:00Z,LCP,MVK,TSW,MVK Esports,Team Secret Whales
113503233403361021,113503233403361025,4,completed,2025-09-12T09:30:00Z,LCP,MVK,TSW,MVK Esports,Team Secret Whales
113503233403361021,113503233403361026,5,unneeded,2025-09-12T09:30:00Z,LCP,MVK,TSW,MVK Esports,Team Secret Whales
113503500599535534,113503500599535535,1,completed,2025-09-13T06:00:00Z,LCK,GEN,KT,Gen.G Esports,kt Rolster
113503500599535534,113503500599535536,2,completed,2025-09-13T06:00:00Z,LCK,GEN,KT,Gen.G Esports,kt Rolster
113503500599535534,113503500599535537,3,completed,2025-09-13T06:00:00Z,LCK,GEN,KT,Gen.G Esports,kt Rolster
113503500599535534,113503500599535538,4,completed,2025-09-13T06:00:00Z,LCK,GEN,KT,Gen.G Esports,kt Rolster
113503500599535534,113503500599535539,5,completed,2025-09-13T06:00:00Z,LCK,GEN,KT,Gen.G Esports,kt Rolster
114692101032636065,114692101032636066,1,completed,2025-09-13T09:00:00Z,LPL,WBG,JDG,WeiboGaming,Beijing JDG Esports
114692101032636065,114692101032636067,2,completed,2025-09-13T09:00:00Z,LPL,WBG,JDG,WeiboGaming,Beijing JDG Esports
114692101032636065,114692101032636068,3,completed,2025-09-13T09:00:00Z,LPL,WBG,JDG,WeiboGaming,Beijing JDG Esports
114692101032636065,114692101032636069,4,completed,2025-09-13T09:00:00Z,LPL,WBG,JDG,WeiboGaming,Beijing JDG Esports
114692101032636065,114692101032636070,5,unneeded,2025-09-13T09:00:00Z,LPL,WBG,JDG,WeiboGaming,Beijing JDG Esports
113503233403361015,113503233403361016,1,completed,2025-09-13T09:30:00Z,LCP,CFO,PSG,CTBC Flying Oyster,PSG Talon
113503233403361015,113503233403361017,2,completed,2025-09-13T09:30:00Z,LCP,CFO,PSG,CTBC Flying Oyster,PSG Talon
113503233403361015,113503233403361018,3,completed,2025-09-13T09:30:00Z,LCP,CFO,PSG,CTBC Flying Oyster,PSG Talon
113503233403361015,113503233403361019,4,completed,2025-09-13T09:30:00Z,LCP,CFO,PSG,CTBC Flying Oyster,PSG Talon
113503233403361015,113503233403361020,5,unneeded,2025-09-13T09:30:00Z,LCP,CFO,PSG,CTBC Flying Oyster,PSG Talon
113487569888189699,113487569888189700,1,completed,2025-09-13T15:00:00Z,LEC,KC,VIT,Karmine Corp,Team Vitality
113487569888189699,113487569888189701,2,completed,2025-09-13T15:00:00Z,LEC,KC,VIT,Karmine Corp,Team Vitality
113487569888189699,113487569888189702,3,completed,2025-09-13T15:00:00Z,LEC,KC,VIT,Karmine Corp,Team Vitality
113487569888189699,113487569888189703,4,completed,2025-09-13T15:00:00Z,LEC,KC,VIT,Karmine Corp,Team Vitality
113487569888189699,113487569888189704,5,unneeded,2025-09-13T15:00:00Z,LEC,KC,VIT,Karmine Corp,Team Vitality
113503500599535528,113503500599535529,1,completed,2025-09-14T06:00:00Z,LCK,HLE,T1,Hanwha Life Esports,T1
113503500599535528,113503500599535530,2,completed,2025-09-14T06:00:00Z,LCK,HLE,T1,Hanwha Life Esports,T1
113503500599535528,113503500599535531,3,completed,2025-09-14T06:00:00Z,LCK,HLE,T1,Hanwha Life Esports,T1
113503500599535528,113503500599535532,4,unneeded,2025-09-14T06:00:00Z,LCK,HLE,T1,Hanwha Life Esports,T1
113503500599535528,113503500599535533,5,unneeded,2025-09-14T06:00:00Z,LCK,HLE,T1,Hanwha Life Esports,T1
114692101032636059,114692101032636060,1,completed,2025-09-14T09:00:00Z,LPL,IG,AL,Invictus Gaming,Anyone's Legend
114692101032636059,114692101032636061,2,completed,2025-09-14T09:00:00Z,LPL,IG,AL,Invictus Gaming,Anyone's Legend
114692101032636059,114692101032636062,3,completed,2025-09-14T09:00:00Z,LPL,IG,AL,Invictus Gaming,Anyone's Legend
114692101032636059,114692101032636063,4,unneeded,2025-09-14T09:00:00Z,LPL,IG,AL,Invictus Gaming,Anyone's Legend
114692101032636059,114692101032636064,5,unneeded,2025-09-14T09:00:00Z,LPL,IG,AL,Invictus Gaming,Anyone's Legend
113503233403361027,113503233403361028,1,completed,2025-09-14T09:30:00Z,LCP,TSW,GAM,Team Secret Whales,GAM Esports
113503233403361027,113503233403361029,2,completed,2025-09-14T09:30:00Z,LCP,TSW,GAM,Team Secret Whales,GAM Esports
113503233403361027,113503233403361030,3,completed,2025-09-14T09:30:00Z,LCP,TSW,GAM,Team Secret Whales,GAM Esports
113503233403361027,113503233403361031,4,unneeded,2025-09-14T09:30:00Z,LCP,TSW,GAM,Team Secret Whales,GAM Esports
113503233403361027,113503233403361032,5,unneeded,2025-09-14T09:30:00Z,LCP,TSW,GAM,Team Secret Whales,GAM Esports
113487569888189687,113487569888189688,1,completed,2025-09-14T15:00:00Z,LEC,MKOI,G2,Movistar KOI,G2 Esports
113487569888189687,113487569888189689,2,completed,2025-09-14T15:00:00Z,LEC,MKOI,G2,Movistar KOI,G2 Esports
113487569888189687,113487569888189690,3,completed,2025-09-14T15:00:00Z,LEC,MKOI,G2,Movistar KOI,G2 Esports
113487569888189687,113487569888189691,4,completed,2025-09-14T15:00:00Z,LEC,MKOI,G2,Movistar KOI,G2 Esports
113487569888189687,113487569888189692,5,unneeded,2025-09-14T15:00:00Z,LEC,MKOI,G2,Movistar KOI,G2 Esports
114692101032636053,114692101032636054,1,completed,2025-09-15T09:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636053,114692101032636055,2,completed,2025-09-15T09:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636053,114692101032636056,3,completed,2025-09-15T09:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636053,114692101032636057,4,completed,2025-09-15T09:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636053,114692101032636058,5,completed,2025-09-15T09:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
113487569888189693,113487569888189694,1,completed,2025-09-15T15:00:00Z,LEC,FNC,GX,Fnatic,GIANTX
113487569888189693,113487569888189695,2,completed,2025-09-15T15:00:00Z,LEC,FNC,GX,Fnatic,GIANTX
113487569888189693,113487569888189696,3,completed,2025-09-15T15:00:00Z,LEC,FNC,GX,Fnatic,GIANTX
113487569888189693,113487569888189697,4,unneeded,2025-09-15T15:00:00Z,LEC,FNC,GX,Fnatic,GIANTX
113487569888189693,113487569888189698,5,unneeded,2025-09-15T15:00:00Z,LEC,FNC,GX,Fnatic,GIANTX
114692101032636071,114692101032636072,1,completed,2025-09-16T09:00:00Z,LPL,JDG,AL,Beijing JDG Esports,Anyone's Legend
114692101032636071,114692101032636073,2,completed,2025-09-16T09:00:00Z,LPL,JDG,AL,Beijing JDG Esports,Anyone's Legend
114692101032636071,114692101032636074,3,completed,2025-09-16T09:00:00Z,LPL,JDG,AL,Beijing JDG Esports,Anyone's Legend
114692101032636071,114692101032636075,4,unneeded,2025-09-16T09:00:00Z,LPL,JDG,AL,Beijing JDG Esports,Anyone's Legend
114692101032636071,114692101032636076,5,unneeded,2025-09-16T09:00:00Z,LPL,JDG,AL,Beijing JDG Esports,Anyone's Legend
113503500599535540,113503500599535541,1,completed,2025-09-17T08:00:00Z,LCK,BFX,DK,BNK FEARX,Dplus KIA
113503500599535540,113503500599535542,2,completed,2025-09-17T08:00:00Z,LCK,BFX,DK,BNK FEARX,Dplus KIA
113503500599535540,113503500599535543,3,completed,2025-09-17T08:00:00Z,LCK,BFX,DK,BNK FEARX,Dplus KIA
113503500599535540,113503500599535544,4,completed,2025-09-17T08:00:00Z,LCK,BFX,DK,BNK FEARX,Dplus KIA
113503500599535540,113503500599535545,5,unneeded,2025-09-17T08:00:00Z,LCK,BFX,DK,BNK FEARX,Dplus KIA
113503500599535552,113503500599535553,1,completed,2025-09-18T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535552,113503500599535554,2,completed,2025-09-18T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535552,113503500599535555,3,completed,2025-09-18T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535552,113503500599535556,4,completed,2025-09-18T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535552,113503500599535557,5,unneeded,2025-09-18T08:00:00Z,LCK,T1,DK,T1,Dplus KIA
113503500599535546,113503500599535547,1,completed,2025-09-20T06:00:00Z,LCK,HLE,KT,Hanwha Life Esports,kt Rolster
113503500599535546,113503500599535548,2,completed,2025-09-20T06:00:00Z,LCK,HLE,KT,Hanwha Life Esports,kt Rolster
113503500599535546,113503500599535549,3,completed,2025-09-20T06:00:00Z,LCK,HLE,KT,Hanwha Life Esports,kt Rolster
113503500599535546,113503500599535550,4,unneeded,2025-09-20T06:00:00Z,LCK,HLE,KT,Hanwha Life Esports,kt Rolster
113503500599535546,113503500599535551,5,unneeded,2025-09-20T06:00:00Z,LCK,HLE,KT,Hanwha Life Esports,kt Rolster
114692101032636077,114692101032636078,1,completed,2025-09-20T08:00:00Z,LPL,AL,TES,Anyone's Legend,TOP ESPORTS
114692101032636077,114692101032636079,2,completed,2025-09-20T08:00:00Z,LPL,AL,TES,Anyone's Legend,TOP ESPORTS
114692101032636077,114692101032636080,3,completed,2025-09-20T08:00:00Z,LPL,AL,TES,Anyone's Legend,TOP ESPORTS
114692101032636077,114692101032636081,4,completed,2025-09-20T08:00:00Z,LPL,AL,TES,Anyone's Legend,TOP ESPORTS
114692101032636077,114692101032636082,5,unneeded,2025-09-20T08:00:00Z,LPL,AL,TES,Anyone's Legend,TOP ESPORTS
113503233403361033,113503233403361034,1,completed,2025-09-20T09:30:00Z,LCP,PSG,TSW,PSG Talon,Team Secret Whales
113503233403361033,113503233403361035,2,completed,2025-09-20T09:30:00Z,LCP,PSG,TSW,PSG Talon,Team Secret Whales
113503233403361033,113503233403361036,3,completed,2025-09-20T09:30:00Z,LCP,PSG,TSW,PSG Talon,Team Secret Whales
113503233403361033,113503233403361037,4,completed,2025-09-20T09:30:00Z,LCP,PSG,TSW,PSG Talon,Team Secret Whales
113503233403361033,113503233403361038,5,unneeded,2025-09-20T09:30:00Z,LCP,PSG,TSW,PSG Talon,Team Secret Whales
113503500599535558,113503500599535559,1,completed,2025-09-21T06:00:00Z,LCK,GEN,T1,Gen.G Esports,T1
113503500599535558,113503500599535560,2,completed,2025-09-21T06:00:00Z,LCK,GEN,T1,Gen.G Esports,T1
113503500599535558,113503500599535561,3,completed,2025-09-21T06:00:00Z,LCK,GEN,T1,Gen.G Esports,T1
113503500599535558,113503500599535562,4,completed,2025-09-21T06:00:00Z,LCK,GEN,T1,Gen.G Esports,T1
113503500599535558,113503500599535563,5,completed,2025-09-21T06:00:00Z,LCK,GEN,T1,Gen.G Esports,T1
114692101032636083,114692101032636084,1,completed,2025-09-21T08:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636083,114692101032636085,2,completed,2025-09-21T08:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636083,114692101032636086,3,completed,2025-09-21T08:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636083,114692101032636087,4,completed,2025-09-21T08:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
114692101032636083,114692101032636088,5,completed,2025-09-21T08:00:00Z,LPL,TES,BLG,TOP ESPORTS,BILIBILI GAMING
113503233403361039,113503233403361040,1,completed,2025-09-21T09:30:00Z,LCP,CFO,TSW,CTBC Flying Oyster,Team Secret Whales
113503233403361039,113503233403361041,2,completed,2025-09-21T09:30:00Z,LCP,CFO,TSW,CTBC Flying Oyster,Team Secret Whales
113503233403361039,113503233403361042,3,completed,2025-09-21T09:30:00Z,LCP,CFO,TSW,CTBC Flying Oyster,Team Secret Whales
113503233403361039,113503233403361043,4,unneeded,2025-09-21T09:30:00Z,LCP,CFO,TSW,CTBC Flying Oyster,Team Secret Whales
113503233403361039,113503233403361044,5,unneeded,2025-09-21T09:30:00Z,LCP,CFO,TSW,CTBC Flying Oyster,Team Secret Whales
115015587926598918,115015587926664455,1,completed,2025-09-23T15:00:00Z,EMEA Masters,VITB,CZV,Vitality.Bee,Crvena zvezda Esports
115015587926598918,115015587926795528,2,completed,2025-09-23T15:00:00Z,EMEA Masters,VITB,CZV,Vitality.Bee,Crvena zvezda Esports
115015587926598918,115015587926795529,3,unneeded,2025-09-23T15:00:00Z,EMEA Masters,VITB,CZV,Vitality.Bee,Crvena zvezda Esports
115015587926795540,115015587926795541,1,completed,2025-09-23T15:00:00Z,EMEA Masters,RG,MCON,Rich Gang,mCon Esports
115015587926795540,115015587926795542,2,completed,2025-09-23T15:00:00Z,EMEA Masters,RG,MCON,Rich Gang,mCon Esports
115015587926795540,115015587926795543,3,completed,2025-09-23T15:00:00Z,EMEA Masters,RG,MCON,Rich Gang,mCon Esports
115015587926795530,115015587926795531,1,completed,2025-09-23T18:00:00Z,EMEA Masters,ANC,NBS,aNc Legends,NightBirds
115015587926795530,115015587926795532,2,completed,2025-09-23T18:00:00Z,EMEA Masters,ANC,NBS,aNc Legends,NightBirds
115015587926795530,115015587926795533,3,unneeded,2025-09-23T18:00:00Z,EMEA Masters,ANC,NBS,aNc Legends,NightBirds
115015587926795544,115015587926795545,1,completed,2025-09-23T18:00:00Z,EMEA Masters,FNE,FSK,FN Esports,Forsaken
115015587926795544,115015587926795546,2,completed,2025-09-23T18:00:00Z,EMEA Masters,FNE,FSK,FN Esports,Forsaken
115015587926795544,115015587926795547,3,unneeded,2025-09-23T18:00:00Z,EMEA Masters,FNE,FSK,FN Esports,Forsaken
115015587926795554,115015587926795555,1,completed,2025-09-24T15:00:00Z,EMEA Masters,VVV,FLH,Veni Vidi Vici,Flame hard
115015587926795554,115015587926795556,2,completed,2025-09-24T15:00:00Z,EMEA Masters,VVV,FLH,Veni Vidi Vici,Flame hard
115015587926795554,115015587926795557,3,completed,2025-09-24T15:00:00Z,EMEA Masters,VVV,FLH,Veni Vidi Vici,Flame hard
113503500599535466,113503500599535467,1,completed,2025-08-29T08:00:00Z,LCK,BFX,KRX,BNK FEARX,KIWOOM DRX
113503500599535466,113503500599535468,2,completed,2025-08-29T08:00:00Z,LCK,BFX,KRX,BNK FEARX,KIWOOM DRX
113503500599535466,113503500599535469,3,completed,2025-08-29T08:00:00Z,LCK,BFX,KRX,BNK FEARX,KIWOOM DRX
113503500599535346,113503500599535347,1,completed,2025-08-29T10:00:00Z,LCK,HLE,NS,Hanwha Life Esports,NONGSHIM RED FORCE
113503500599535346,113503500599535348,2,completed,2025-08-29T10:00:00Z,LCK,HLE,NS,Hanwha Life Esports,NONGSHIM RED FORCE
113503500599535346,113503500599535349,3,unneeded,2025-08-29T10:00:00Z,LCK,HLE,NS,Hanwha Life Esports,NONGSHIM RED FORCE
113503500599535330,113503500599535331,1,completed,2025-08-30T06:00:00Z,LCK,T1,GEN,T1,Gen.G Esports
113503500599535330,113503500599535332,2,completed,2025-08-30T06:00:00Z,LCK,T1,GEN,T1,Gen.G Esports
113503500599535330,113503500599535333,3,completed,2025-08-30T06:00:00Z,LCK,T1,GEN,T1,Gen.G Esports
113503500599535458,113503500599535459,1,completed,2025-08-30T08:00:00Z,LCK,DNS,DK,DN SOOPers,Dplus KIA
113503500599535458,113503500599535460,2,completed,2025-08-30T08:00:00Z,LCK,DNS,DK,DN SOOPers,Dplus KIA
113503500599535458,113503500599535461,3,completed,2025-08-30T08:00:00Z,LCK,DNS,DK,DN SOOPers,Dplus KIA
114692101032635981,114692101032635982,1,completed,2025-08-30T09:00:00Z,LPL,FPX,NIP,FunPlus Phoenix,Shenzhen NINJAS IN PYJAMAS
114692101032635981,114692101032635983,2,completed,2025-08-30T09:00:00Z,LPL,FPX,NIP,FunPlus Phoenix,Shenzhen NINJAS IN PYJAMAS
114692101032635981,114692101032635984,3,completed,2025-08-30T09:00:00Z,LPL,FPX,NIP,FunPlus Phoenix,Shenzhen NINJAS IN PYJAMAS
114692101032635981,114692101032635985,4,completed,2025-08-30T09:00:00Z,LPL,FPX,NIP,FunPlus Phoenix,Shenzhen NINJAS IN PYJAMAS
114692101032635981,114692101032635986,5,completed,2025-08-30T09:00:00Z,LPL,FPX,NIP,FunPlus Phoenix,Shenzhen NINJAS IN PYJAMAS
113503500599535362,113503500599535363,1,completed,2025-08-31T06:00:00Z,LCK,NS,KT,NONGSHIM RED FORCE,kt Rolster
113503500599535362,113503500599535364,2,completed,2025-08-31T06:00:00Z,LCK,NS,KT,NONGSHIM RED FORCE,kt Rolster
113503500599535362,113503500599535365,3,unneeded,2025-08-31T06:00:00Z,LCK,NS,KT,NONGSHIM RED FORCE,kt Rolster
113503500599535474,113503500599535475,1,completed,2025-08-31T08:00:00Z,LCK,KRX,BRO,KIWOOM DRX,HANJIN BRION
113503500599535474,113503500599535476,2,completed,2025-08-31T08:00:00Z,LCK,KRX,BRO,KIWOOM DRX,HANJIN BRION
113503500599535474,113503500599535477,3,completed,2025-08-31T08:00:00Z,LCK,KRX,BRO,KIWOOM DRX,HANJIN BRION
114692101032635987,114692101032635988,1,completed,2025-08-31T09:00:00Z,LPL,WE,EDG,Xi'an Team WE,EDWARD GAMING
114692101032635987,114692101032635989,2,completed,2025-08-31T09:00:00Z,LPL,WE,EDG,Xi'an Team WE,EDWARD GAMING
114692101032635987,114692101032635990,3,completed,2025-08-31T09:00:00Z,LPL,WE,EDG,Xi'an Team WE,EDWARD GAMING
114692101032635987,114692101032635991,4,completed,2025-08-31T09:00:00Z,LPL,WE,EDG,Xi'an Team WE,EDWARD GAMING
114692101032635987,114692101032635992,5,unneeded,2025-08-31T09:00:00Z,LPL,WE,EDG,Xi'an Team WE,EDWARD GAMING
114692101032635993,114692101032635994,1,completed,2025-09-01T09:00:00Z,LPL,WBG,UP,WeiboGaming,Ultra Prime
114692101032635993,114692101032635995,2,completed,2025-09-01T09:00:00Z,LPL,WBG,UP,WeiboGaming,Ultra Prime
114692101032635993,114692101032635996,3,completed,2025-09-01T09:00:00Z,LPL,WBG,UP,WeiboGaming,Ultra Prime
114692101032635993,114692101032635997,4,unneeded,2025-09-01T09:00:00Z,LPL,WBG,UP,WeiboGaming,Ultra Prime
114692101032635993,114692101032635998,5,unneeded,2025-09-01T09:00:00Z,LPL,WBG,UP,WeiboGaming,Ultra Prime
114692101032635999,114692101032636000,1,completed,2025-09-02T09:00:00Z,LPL,JDG,LGD,Beijing JDG Esports,LGD GAMING
114692101032635999,114692101032636001,2,completed,2025-09-02T09:00:00Z,LPL,JDG,LGD,Beijing JDG Esports,LGD GAMING
114692101032635999,114692101032636002,3,completed,2025-09-02T09:00:00Z,LPL,JDG,LGD,Beijing JDG Esports,LGD GAMING
114692101032635999,114692101032636003,4,unneeded,2025-09-02T09:00:00Z,LPL,JDG,LGD,Beijing JDG Esports,LGD GAMING
114692101032635999,114692101032636004,5,unneeded,2025-09-02T09:00:00Z,LPL,JDG,LGD,Beijing JDG Esports,LGD GAMING
113503500599535486,113503500599535487,1,completed,2025-09-03T08:00:00Z,LCK,BRO,NS,HANJIN BRION,NONGSHIM RED FORCE
113503500599535486,113503500599535488,2,completed,2025-09-03T08:00:00Z,LCK,BRO,NS,HANJIN BRION,NONGSHIM RED FORCE
113503500599535486,113503500599535489,3,completed,2025-09-03T08:00:00Z,LCK,BRO,NS,HANJIN BRION,NONGSHIM RED FORCE
113503500599535486,113503500599535490,4,completed,2025-09-03T08:00:00Z,LCK,BRO,NS,HANJIN BRION,NONGSHIM RED FORCE
113503500599535486,113503500599535491,5,completed,2025-09-03T08:00:00Z,LCK,BRO,NS,HANJIN BRION,NONGSHIM RED FORCE
113503500599535492,113503500599535493,1,completed,2025-09-04T08:00:00Z,LCK,DK,BFX,Dplus KIA,BNK FEARX
113503500599535492,113503500599535494,2,completed,2025-09-04T08:00:00Z,LCK,DK,BFX,Dplus KIA,BNK FEARX
113503500599535492,113503500599535495,3,completed,2025-09-04T08:00:00Z,LCK,DK,BFX,Dplus KIA,BNK FEARX
113503500599535492,113503500599535496,4,completed,2025-09-04T08:00:00Z,LCK,DK,BFX,Dplus KIA,BNK FEARX
113503500599535492,113503500599535497,5,completed,2025-09-04T08:00:00Z,LCK,DK,BFX,Dplus KIA,BNK FEARX
113503500599535498,113503500599535499,1,completed,2025-09-05T08:00:00Z,LCK,NS,BFX,NONGSHIM RED FORCE,BNK FEARX
113503500599535498,113503500599535500,2,completed,2025-09-05T08:00:00Z,LCK,NS,BFX,NONGSHIM RED FORCE,BNK FEARX
113503500599535498,113503500599535501,3,completed,2025-09-05T08:00:00Z,LCK,NS,BFX,NONGSHIM RED FORCE,BNK FEARX
